"","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"Ukraine",7.01601841232894,7.11316433261537,7.62057392825749,8.48963217349626,9.35730265030392,10.0999916903369,10.9283660337863,11.7263404137994,12.4700306196116,13.1715033359493,13.8265738466232,14.3239575514727,14.7322990671733,15.0226080956529,15.1842816929172,15.2253064009609,14.8837167814967,14.2677898056463,13.2024405923851,10.1059126977913,6.42271687751187,4.9981660093374,4.68609822392414,4.59392992167828,4.4877116283636,4.40992412556195,4.31951430415928,4.25167709065746
"United Arab Emirates",8.68298551791746,9.20517057808795,9.76282214687532,10.4011658229791,11.0566567951495,11.6687345421886,12.1561338653891,12.7380790476332,13.4113822884569,14.0716348504555,14.6993066999246,15.7018949520275,18.3949081081372,19.1141737641144,19.8246628973412,20.4551986781049,21.1883801914558,21.84298531141,22.4353918132592,23.0085713288492,23.58927084021,23.8732927802921,24.1504735832618,24.4235577798895,24.7026773095936,24.9826726623796,25.2288290893485,25.4407006543528
"United Kingdom",10.5931471681825,11.0516624121046,11.5885586251278,12.128780827287,12.6428516220644,13.1665504240826,13.7739735190038,14.3573933382686,14.85549157671,15.3119373533412,15.7880232320495,16.241248522628,16.6547715262325,17.0285603821168,17.3535582942637,17.6900165643545,17.9972505467857,18.3694936980615,18.7613014422531,19.1546703622993,19.5956981444147,20.1619957251183,20.7753060412591,21.4464864316176,22.1290846352975,22.7983616519531,23.4827458548702,24.1590281788066
"United States",12.9549459343436,12.9523565491043,12.8430689709208,12.765724964755,12.9070935405546,13.1640225701901,13.5522015624328,14.0025410225843,14.4689621465732,14.9474639965749,15.4006144548685,15.8213005541344,16.2438752144531,16.7023431168426,17.1909635926666,17.6504009966102,18.1214017918308,18.5941153388035,19.0644843259116,19.4908984007353,19.914577383624,20.4179439922482,20.9149368313224,21.3818874356452,21.8179729256867,22.2431072643943,22.6537650392838,23.0734552602983
"Uruguay",10.263881077105,10.8892974057172,11.2611312663712,11.2164090764808,10.9948844568462,10.7590395012205,10.808794414532,10.9916281840287,11.3719136129018,11.8347465181512,12.1416891846543,12.4234463026666,12.861469479738,13.3273462605461,14.2063518618332,14.6468262944722,15.0681366898443,15.4954168664618,15.9519711309596,16.2821057185639,16.7281461237142,17.1965795361676,17.6652595803349,18.1356678327282,18.6094756835599,19.0867767645039,19.5188690338753,19.9470305926152
"Uzbekistan",5.53737636098188,5.64947883580616,6.16757655663203,6.95106289187821,7.54124187186987,8.08649928897154,8.8714698899039,9.67658360035968,10.4659999639169,11.2334387647419,11.9695561022114,12.6642923542133,13.3525190451383,14.0348425778866,14.7104001860932,15.378324264935,15.936907520991,11.3036273353031,13.3176520258288,12.8226972268531,12.4814709241411,12.3207756832821,13.7575016190488,13.3970334907728,13.1591736380562,13.0174167312803,12.9928578548049,13.0341201442983
"Vanuatu",6.90628591014538,7.25521559505396,7.54555259484934,7.85133790556457,7.96210779718226,7.96087729708164,8.11195010888358,8.33407883476714,8.58353309714686,8.79032620133875,8.98113037292264,9.19059173061205,9.40268686000834,9.60331200675937,9.75783709987482,9.87138028539494,9.91045744715676,13.6668752415609,12.3622290690961,11.5475759580482,14.8543302761425,13.3541506436243,12.4344513724568,11.9552276093732,11.6690248251189,11.5155751163842,11.3431115214436,11.2575236797037
"Venezuela",7.395557817299,7.59460085602013,7.74019426142326,7.85875271341156,8.30654379509825,8.23522503357035,8.00400676096347,8.14132216804069,8.62164410888454,9.24614996180612,9.78208629251404,10.4231979886522,16.0669997206665,15.0443390691231,16.1973360907004,15.1183876508159,14.2881279699209,16.7084972909427,9.45339091990124,9.4145726678443,9.10451828975985,8.96274247861043,9.10383474407854,9.27778593218767,9.46585606116701,9.69600569639469,9.92609080130844,10.1822079230851
"Vietnam",7.9083608528651,8.61788272752692,9.325271222275,10.0615494350497,10.8288959772547,11.5990458804748,12.4427495327224,13.2716056441764,14.09029850882,14.893374371973,15.6935422891723,16.4591109804523,18.3791688423686,19.1839716331244,20.0327620828168,21.7408981228273,22.2252243929575,22.4409829845932,23.2318414943078,23.6605274992932,24.1565271269882,25.6455278034181,26.0831088826442,26.5179609989564,26.9487961882225,27.3746621956584,27.730219957546,28.0763195661577
"Yemen",6.06645609974639,6.37529157587383,6.46777360399387,6.55190795279355,6.51144845013671,6.45634774464825,6.66311299747909,6.87814917854488,7.25075019732667,7.78876787701316,8.28610968148765,8.67337273759413,10.1737526270501,10.0790532591485,10.1642403464533,10.343019674343,10.3626243777891,15.2126001083704,14.7047373678455,12.6965133057414,14.6067372110246,13.1988226780255,13.0056285438517,14.8149240334959,13.6833509859919,12.9208813706247,12.2518018785619,11.7745913927038
"Zambia",8.3402181710466,8.70181356546164,8.97433672991195,9.39052442465034,9.91994544027223,10.2121515604555,10.2462716999497,10.2432488290682,10.2161747497547,10.1076350397591,9.86775650562179,9.39655688904151,8.82979241809153,11.6440132172755,11.2876108845806,8.99359137764394,7.8547305023202,7.53665184491566,10.7506487061287,9.34617933223874,8.9089751451774,10.2417065164289,8.2757563057013,9.66684067639778,7.73000302976199,6.83316118390596,6.35660089054234,6.15550493525041
"Zimbabwe",9.55870631769618,9.82923428012598,10.0170560278516,10.1501901427222,10.2587799403958,10.2289291146197,10.2109998392344,10.0448115510298,9.63059189450593,9.19772985549503,8.88314314318574,8.59347156790451,8.37966689819389,9.56166682390255,11.054002075571,10.1314947549213,9.53148594963388,12.216051477638,11.1761024503075,10.6247902837128,13.32298483349,15.3812569865421,15.1227906822498,16.31141239002,15.9044454301027,15.5922376880155,15.3169722189889,15.1045023430862
